98;128;41;15;35;67;104
22;14;14;14;141;141;22
126;116;23;144;144;116;126
80;81;80;107;112;81;107
90;37;76;15;3;92;4
2;82;101;101;82;107;2
116;69;100;120;100;69;120
101;121;40;21;4;149;47
84;143;82;47;140;135;26
117;44;140;97;44;117;97
3;73;51;21;73;3;51
110;72;81;72;68;110;68
66;99;148;1;115;125;15
33;33;64;10;101;101;64
93;93;20;74;5;20;5
20;111;62;25;111;62;20
108;105;33;105;115;124;6
73;73;75;112;83;112;83
62;81;7;106;63;114;116
113;113;59;59;57;57;59
129;126;127;126;129;127;59
2;44;110;80;68;96;5
120;120;23;146;23;23;23
107;132;69;107;69;41;132
105;144;141;105;78;141;78
85;148;62;27;75;41;57
90;10;33;13;92;115;17
118;57;123;21;57;5;144
11;117;7;77;148;96;65
30;75;57;67;57;75;30
110;104;109;67;104;67;109
28;92;18;65;92;28;18
63;3;121;143;137;45;95
127;29;14;28;127;28;29
78;62;76;40;140;63;10
86;48;108;41;2;107;116
54;124;149;149;54;134;134
126;104;11;93;6;43;71
70;14;87;70;40;14;40
73;73;146;146;37;3;3
118;118;46;122;112;112;46
45;116;101;65;20;52;101
47;60;11;47;60;11;30
20;120;120;89;89;106;106
34;107;70;107;71;70;71
119;79;141;31;23;109;49
66;35;42;35;66;42;29
149;72;94;3;91;66;37
56;51;56;51;66;142;142
41;118;18;94;41;118;94
70;148;146;53;109;26;73
108;1;55;108;1;16;16
101;51;65;65;87;87;101
45;135;113;4;81;77;73
118;48;92;118;48;140;140
101;36;149;77;136;131;11
18;4;85;112;105;28;120
15;108;71;108;127;15;127
140;78;37;14;106;101;77
18;29;43;18;81;81;29
128;92;35;141;141;35;92
2;77;114;122;122;114;2
103;135;135;130;111;130;111
13;131;39;131;128;13;39
51;98;121;133;51;98;133
111;52;52;7;126;45;124
133;112;53;14;8;54;56
61;94;98;68;68;94;61
119;83;68;78;119;83;68
29;107;132;16;132;107;16
81;81;35;95;35;95;114
122;54;73;108;54;108;73
101;123;32;20;20;101;32
146;29;31;46;31;46;146
50;56;56;50;2;12;12
10;43;56;56;43;10;143
89;103;130;75;28;29;75
100;15;104;15;100;104;104
137;76;150;47;105;13;76
68;90;58;58;112;13;130
114;143;62;66;110;52;40
27;33;91;150;91;33;150
140;131;83;18;150;19;76
20;6;20;44;63;6;44
29;121;29;49;45;45;49
113;105;23;99;105;23;99
142;142;62;121;105;121;105
33;36;142;128;35;68;17
17;88;44;116;17;116;44
113;66;123;113;103;103;66
95;117;14;95;61;14;117
148;16;16;6;4;148;4
6;29;29;128;6;128;144
87;22;96;87;4;96;4
38;150;38;150;139;13;13
57;142;64;61;45;93;51
15;78;48;78;39;48;15
2;119;79;119;2;88;88
103;103;109;37;37;136;109
95;71;1;43;47;40;127
93;93;137;80;80;80;137
6;150;98;82;98;6;150
67;5;80;84;84;5;67
26;107;135;110;107;135;110
71;129;4;117;82;38;19
17;6;26;15;26;17;6
35;90;132;88;10;93;78
88;133;63;72;63;72;88
56;6;75;123;95;62;70
147;147;105;116;105;116;3
37;129;99;37;83;83;99
120;127;63;63;120;124;127
141;4;123;141;98;98;4
17;60;79;26;107;131;57
128;122;47;128;47;26;122
5;84;26;5;26;112;112
85;85;33;66;44;33;66
9;49;49;91;91;46;46
82;35;35;67;58;58;82
142;43;88;145;132;100;60
40;128;102;128;123;40;123
9;4;107;128;75;14;119
120;37;116;44;22;96;17
103;29;86;75;86;29;75
9;9;9;1;1;2;2
90;5;140;143;53;79;105
19;135;93;20;115;11;29
5;104;104;9;55;104;90
130;123;77;132;14;6;107
22;123;150;147;114;68;28
30;96;141;30;141;99;96
103;39;32;2;103;2;39
55;28;15;15;41;41;28
14;142;143;45;143;142;45
149;99;103;97;56;109;139
123;64;73;73;147;64;123
4;142;13;13;142;125;125
18;112;113;42;145;33;59
10;123;10;22;113;88;16
3;3;118;35;118;47;47
100;40;65;71;17;108;14
30;30;77;107;61;77;107
52;22;42;32;42;32;22
89;89;125;44;44;125;99
5;33;63;5;33;85;85
17;21;62;19;133;30;83
62;113;62;113;106;26;106
102;136;102;89;119;89;119
114;42;30;50;10;34;24
60;112;139;65;65;60;139
118;124;129;129;29;118;29
37;149;98;126;126;37;149
107;64;18;107;50;50;18
112;50;112;35;91;50;35
130;130;93;41;41;93;65
123;119;37;77;39;50;41
22;22;46;66;66;46;41
72;72;62;18;62;18;13
102;102;74;106;117;74;117
39;84;84;39;95;56;95
126;77;106;133;82;1;77
49;89;19;39;42;116;59
27;108;128;9;9;128;27
63;24;73;42;51;9;23
97;32;78;70;49;72;48
108;100;108;143;80;80;143
64;49;66;75;75;49;64
17;52;79;32;32;52;17
106;34;106;34;10;10;82
58;150;23;11;19;73;87
57;109;57;109;93;93;53
32;32;117;117;53;53;53
16;13;59;2;59;2;13
27;67;10;27;7;7;10
90;80;3;80;2;3;2
79;7;70;148;148;79;70
86;95;63;107;31;97;117
74;71;100;71;114;74;100
59;47;146;59;58;47;146
64;14;53;133;73;123;26
76;104;104;16;76;31;31
68;149;66;149;66;68;48
41;64;44;44;64;41;141
9;9;62;127;127;52;62
124;124;40;86;86;138;138
82;82;82;82;138;138;50
88;9;144;64;23;61;50
150;34;150;50;136;34;50
109;15;4;67;109;67;15
89;140;72;72;144;140;144
95;92;30;141;57;21;35
150;110;114;84;42;106;92
81;81;148;133;28;133;28
138;123;79;70;79;123;70
92;54;125;54;92;73;73
108;34;112;80;5;17;35
34;2;2;11;106;34;106
99;49;94;49;38;94;99
58;28;69;69;42;42;58
98;98;142;135;142;135;68
93;58;134;122;121;18;123
55;51;51;55;121;33;33
81;146;47;146;47;99;99
34;2;2;34;14;4;14
131;26;24;10;131;26;24
40;127;80;21;122;34;122
73;73;107;90;1;107;1
113;113;22;78;22;78;58
29;111;55;29;45;111;45
12;74;12;99;99;74;93
111;111;148;61;22;61;22
92;84;17;36;86;105;28
71;46;94;107;46;71;107
103;136;148;7;124;19;112
33;65;79;120;56;147;137
20;117;127;37;117;25;129
75;75;24;24;149;149;39
120;68;76;120;111;76;68
128;128;93;102;117;117;102
130;147;68;130;93;147;93
62;62;122;122;87;87;45
35;130;101;139;51;25;53
128;149;128;68;81;81;68
56;87;101;27;87;56;101
46;75;35;54;75;54;46
29;142;142;59;78;78;59
140;140;20;135;135;72;72
130;43;52;43;52;33;130
147;95;53;53;118;118;147
29;14;22;32;54;89;109
112;36;112;110;67;110;67
27;58;73;142;138;68;56
93;22;22;106;93;106;103
106;3;3;43;134;131;130
126;74;74;53;53;65;126
90;134;113;7;90;134;7
58;117;57;13;117;58;13
73;17;97;148;97;73;17
132;62;62;87;132;66;66
113;3;33;81;42;32;61
52;116;12;116;12;121;52
62;59;25;79;67;16;68
137;55;11;1;30;52;88
131;40;115;88;115;131;40
139;1;84;49;84;49;139
146;65;14;88;146;14;88
58;140;58;4;4;89;140
22;65;97;113;20;139;4
126;112;126;129;84;129;112
124;9;72;113;94;3;80
23;48;86;67;39;114;140
72;4;84;47;4;72;47
76;116;100;137;63;76;31
75;36;96;36;29;29;96
135;116;135;32;1;32;1
15;24;19;94;4;2;50
111;136;90;79;10;138;18
107;144;32;107;32;3;3
132;104;61;15;25;80;126
108;52;40;142;112;132;117
91;63;144;57;57;91;144
119;120;35;107;107;35;119
114;11;11;107;42;42;114
62;15;60;101;60;15;62
87;146;101;87;26;26;146
55;17;73;17;55;49;73
44;97;44;59;97;59;52
145;37;32;79;129;64;83
80;31;110;109;132;91;136
84;63;63;18;18;42;84
83;22;83;115;115;83;83
72;23;72;112;63;112;63
69;52;98;39;116;105;50
46;122;71;126;12;146;97
58;98;115;40;59;102;21
117;126;29;90;117;90;29
111;111;5;5;32;30;30
122;82;86;86;82;41;41
72;141;102;141;22;72;102
24;24;48;48;120;120;4
117;90;97;97;117;90;58
85;148;11;69;16;83;33
63;125;80;16;123;50;61
84;149;34;126;84;126;34
74;91;88;74;91;88;24
103;83;89;83;89;114;103
133;112;118;150;112;118;150
78;78;45;62;62;82;82
77;18;27;62;52;117;74
88;56;135;56;135;22;88
82;62;69;69;82;90;90
143;76;67;67;40;143;40
20;32;20;126;126;32;143
57;66;27;107;27;66;107
87;132;25;29;75;44;134
75;43;85;85;17;17;75
5;136;73;70;5;136;73
28;28;54;3;84;3;84
42;35;67;122;85;107;39
57;146;60;59;59;146;60
25;86;1;99;16;66;93
54;111;104;33;102;98;106
114;147;50;31;82;147;97
9;149;149;39;9;39;83
120;132;146;59;138;150;2
100;141;100;141;127;109;109
85;25;23;25;57;85;57
129;50;50;68;68;52;129
150;150;93;92;93;62;92
35;149;71;108;108;71;35
126;126;91;69;91;25;25
3;22;9;71;22;9;71
104;27;137;119;147;82;47
64;64;116;116;90;146;146
119;82;119;111;111;138;138
132;115;52;52;132;115;114
150;88;88;150;103;67;67
73;142;142;127;52;127;52
81;11;86;86;81;16;16
126;126;108;99;99;115;115
83;37;3;124;124;83;37
127;42;127;115;37;52;116
125;68;68;125;71;119;119
94;43;100;77;30;20;109
63;78;9;54;46;61;112
146;118;120;32;118;120;32
80;10;62;130;63;143;67
83;140;38;39;134;68;141
82;83;12;83;60;12;60
17;127;52;47;47;127;52
95;115;32;115;32;137;137
96;103;96;73;29;136;138
125;118;118;112;112;84;84
146;53;50;112;22;131;12
107;47;115;89;88;99;143
85;82;128;93;130;17;57
88;65;56;141;117;103;27
57;74;74;145;134;134;57
117;117;92;136;9;133;139
7;7;88;36;106;36;88
49;112;65;49;84;84;112
149;28;149;87;36;36;87
144;57;32;106;40;137;135
56;56;60;60;55;37;37
4;69;72;123;119;121;6
67;31;119;119;86;67;86
80;139;80;37;139;37;47
41;90;137;33;41;33;137
111;8;33;33;119;111;8
6;6;1;109;4;109;1
145;145;36;36;56;56;118
9;58;16;43;123;48;53
149;104;97;80;50;86;48
78;26;26;78;132;132;108
147;146;146;19;77;147;19
129;18;118;120;70;74;101
19;73;19;73;98;98;119
97;44;26;26;44;97;86
97;63;49;49;38;38;97
20;69;134;20;69;134;21
142;121;110;142;110;120;121
101;112;26;26;119;101;119
62;16;114;62;92;114;92
48;109;128;78;22;103;73
32;122;31;17;51;150;48
20;20;62;45;62;117;45
37;145;26;37;147;145;26
66;62;66;62;62;68;68
68;71;71;21;21;68;62
99;94;94;69;69;96;96
2;115;2;117;117;115;22
141;45;94;71;94;71;141
147;63;95;147;86;63;95
119;147;119;147;76;14;14
30;87;87;42;30;11;11
143;75;28;74;28;143;75
107;63;63;77;77;107;1
88;52;96;20;146;37;91
74;82;138;134;138;134;82
86;49;95;145;86;95;49
35;137;44;35;118;118;137
111;111;16;16;4;40;40
79;111;36;22;51;94;150
55;38;7;9;55;9;38
128;26;128;26;42;42;68
36;36;22;98;98;59;59
4;112;134;4;103;134;103
28;35;133;76;126;89;53
49;139;144;144;131;139;131
67;9;150;150;9;85;67
52;145;80;128;135;129;85
137;99;51;115;9;20;126
45;34;34;141;141;141;141
6;51;51;93;6;86;86
141;41;41;141;80;114;114
55;37;37;84;43;43;84
54;54;67;40;11;67;11
117;34;95;95;34;14;117
46;75;34;34;75;9;9
13;137;104;89;115;57;67
25;29;66;66;69;69;25
64;26;45;46;37;69;66
60;11;8;52;52;8;60
40;30;49;49;40;65;30
104;52;104;52;77;136;77
104;141;71;71;82;104;141
105;148;23;99;105;99;148
71;71;100;100;138;62;62
123;42;96;13;45;3;77
118;63;118;63;116;59;116
3;52;114;52;3;49;114
149;27;48;87;147;106;111
118;12;118;143;147;12;143
142;110;8;110;142;8;143
92;138;92;34;138;128;128
56;90;56;90;80;42;80
27;24;19;150;133;91;75
138;27;92;39;150;17;107
29;95;32;73;88;108;142
132;132;47;84;47;84;42
58;13;44;84;13;84;58
16;145;145;17;16;72;72
120;22;120;91;126;22;126
1;114;110;105;116;64;54
35;134;12;86;50;76;148
147;139;66;73;116;71;109
74;15;72;130;7;138;63
49;105;70;105;148;49;148
25;54;25;54;47;133;47
112;113;61;113;61;112;53
87;103;103;39;39;77;77
44;80;44;62;118;62;80
7;70;69;98;147;144;142
144;125;125;77;37;144;77
52;78;136;135;31;39;120
139;113;78;32;111;149;27
53;66;119;119;53;74;74
23;23;15;144;144;147;147
68;139;139;4;4;102;68
60;68;18;60;90;90;18
19;146;30;140;115;22;37
105;105;8;58;58;8;74
10;145;106;106;145;10;126
83;7;52;7;32;83;32
133;92;23;92;138;138;23
84;89;65;74;65;74;84
59;89;133;48;133;89;59
45;33;22;46;129;147;76
55;65;47;86;75;146;51
129;43;17;128;132;105;15
119;28;125;41;119;41;28
129;72;110;92;61;144;53
95;122;61;98;61;122;95
14;140;78;88;78;88;14
118;135;82;120;125;44;2
56;132;143;94;32;87;34
47;6;87;75;111;132;77
149;120;90;120;29;90;149
34;33;123;123;34;117;117
21;23;21;52;79;79;23
64;62;3;62;3;144;144
75;99;60;37;51;2;72
79;119;119;112;79;112;115
55;147;55;78;146;78;147
58;16;58;146;58;58;146
43;22;10;1;35;3;146
87;44;34;133;112;22;47
100;23;120;75;100;120;75
14;117;35;149;9;2;28
73;22;114;121;121;22;114
20;65;100;36;65;20;100
129;87;102;87;5;129;102
102;5;85;47;54;41;115
69;121;16;130;32;131;39
32;32;74;39;103;103;74
99;104;70;104;121;58;51
8;141;141;77;8;37;37
47;12;47;12;98;110;98
85;121;85;121;87;94;94
46;123;64;101;148;123;114
5;5;126;3;83;83;3
117;17;25;17;117;36;25
140;72;63;67;16;99;92
140;131;76;97;140;76;97
115;2;78;78;2;84;115
29;29;53;128;83;53;128
67;59;56;93;57;133;23
77;103;90;66;73;56;64
82;1;58;58;40;82;40
93;93;7;7;123;123;128
48;95;139;29;30;29;91
52;4;4;64;89;34;98
38;47;63;107;63;107;47
12;83;58;81;34;11;38
93;79;71;51;116;6;91
60;106;52;4;53;100;89
47;101;83;83;110;47;101
29;145;129;21;1;143;89
105;91;110;88;91;110;88
126;14;133;133;126;121;121
10;113;113;10;38;38;29
115;12;37;11;120;65;90
33;119;19;119;33;139;19
78;137;139;94;82;127;4
145;49;25;93;21;23;124
33;94;33;9;149;149;94
122;36;32;134;33;57;33
28;90;116;114;90;28;114
82;47;82;64;54;54;47
11;98;11;66;107;98;66
124;19;124;105;137;19;137
21;37;33;59;13;12;30
29;136;26;21;21;26;29
21;21;61;61;133;126;133
16;135;16;76;125;125;76
21;88;126;126;126;21;126
97;72;5;106;126;117;73
82;84;112;112;84;82;131
130;29;136;29;73;136;130
27;108;57;9;57;9;27
40;147;145;148;148;40;147
23;16;150;134;54;46;108
46;105;46;44;96;44;105
21;4;121;105;121;105;4
71;84;143;39;128;108;142
125;86;86;78;66;66;78
112;121;132;112;120;132;121
22;137;41;87;96;74;150
109;109;137;109;137;2;109
65;110;61;53;65;110;61
120;137;67;7;42;103;24
110;30;34;88;142;25;122
121;102;102;46;9;46;9
105;86;51;139;49;31;80
128;128;63;46;147;147;46
137;18;51;96;18;96;51
4;52;13;67;141;93;118
115;1;60;89;101;5;125
45;45;104;83;83;82;82
95;38;65;95;105;38;105
71;50;50;71;136;94;136
126;102;4;114;114;126;4
105;87;105;54;87;47;47
85;86;125;51;86;85;125
117;11;2;104;68;15;23
131;131;91;102;96;102;96
54;54;137;7;46;7;46
93;98;93;134;29;98;134
3;122;122;100;100;25;3
5;140;49;74;24;7;82
138;143;96;143;96;97;97
86;111;132;59;59;111;86
99;99;3;55;55;2;2
119;78;11;54;70;135;128
127;147;6;114;127;147;114
137;142;93;142;93;137;141
54;54;140;64;98;64;98
138;8;70;8;71;70;71
90;73;1;79;1;90;73
68;104;31;118;68;31;118
106;100;124;65;42;77;107
119;109;99;8;90;39;120
82;109;109;127;82;143;127
124;150;4;4;150;124;130
129;149;89;140;149;140;129
84;101;84;13;12;101;12
62;46;96;115;115;46;96
101;53;89;53;39;39;101
114;54;72;57;93;21;35
93;95;93;73;73;104;95
129;138;1;129;18;120;127
62;19;59;25;102;54;90
95;108;95;56;80;56;108
45;41;14;28;10;82;69
24;78;149;24;149;26;26
94;110;34;94;34;99;110
144;44;101;149;147;63;128
85;142;142;65;65;8;8
103;92;131;71;105;58;1
28;10;26;30;65;23;39
11;12;80;36;108;27;68
18;20;36;118;118;36;20
137;32;137;147;147;138;138
130;120;39;31;45;74;103
45;71;56;45;56;119;71
41;124;56;120;56;41;124
90;89;133;79;112;87;148
14;110;3;138;146;75;2
93;93;93;94;94;10;10
25;145;84;129;131;17;40
128;150;128;150;140;10;10
58;103;83;58;103;145;145
10;98;53;10;148;148;98
86;34;95;34;148;95;148
61;28;84;33;49;96;40
142;19;95;95;19;142;50
77;12;31;46;148;78;99
93;117;135;8;47;3;93
56;5;56;76;13;76;5
137;33;137;48;121;48;121
113;29;100;132;56;136;48
141;31;102;104;65;95;1
112;103;44;132;44;112;103
42;74;35;57;42;74;35
34;53;34;65;53;88;65
82;142;69;54;125;63;136
118;30;81;95;81;118;30
43;43;65;122;65;43;122
123;17;92;123;131;131;92
36;36;79;94;3;3;79
91;128;20;91;75;75;20
3;98;30;96;88;72;1
14;73;58;112;70;125;22
95;48;46;46;48;95;39
128;149;120;86;143;58;72
76;69;119;69;17;17;119
2;47;83;131;128;31;90
114;46;21;135;21;46;135
122;89;107;132;34;67;29
67;39;12;67;12;51;51
3;99;79;55;116;108;41
139;97;97;126;126;41;41
134;75;33;146;70;10;144
74;127;97;127;110;110;97
21;7;7;101;101;66;21
126;9;62;47;13;110;145
33;33;106;131;3;3;106
29;56;90;18;68;83;149
58;30;58;78;15;78;15
7;1;149;30;30;149;1
69;135;146;21;4;10;9
65;50;93;7;37;95;54
80;69;41;69;41;80;14
62;62;74;53;74;2;2
146;74;74;10;10;140;146
44;44;123;123;145;146;146
58;45;149;5;5;45;58
36;39;36;31;31;39;75
66;100;50;45;104;27;50
90;123;123;35;35;52;90
62;122;62;18;18;87;122
25;46;90;91;51;18;15
8;73;144;39;8;39;144
17;52;17;11;61;52;61
51;80;147;67;86;2;40
130;105;23;88;94;134;3
83;83;13;78;13;2;2
63;60;63;63;113;60;63
150;86;150;68;68;3;3
150;10;53;150;146;146;53
103;4;19;89;19;4;89
107;97;66;97;18;107;66
43;144;16;75;43;16;75
8;72;131;23;34;127;136
80;130;87;104;77;41;8
1;106;64;85;85;106;1
87;46;60;103;127;13;57
91;67;143;10;78;40;99
28;136;28;84;67;84;67
64;146;84;84;64;146;38
10;55;10;130;3;55;130
130;77;130;44;77;8;44
17;138;137;17;115;137;115
38;116;54;80;70;3;48
94;118;40;94;118;19;40
41;140;104;140;124;41;124
56;150;30;56;30;150;51
61;77;4;15;77;61;15
131;114;72;58;32;85;3
99;53;99;53;150;103;150
13;2;91;145;13;2;91
17;145;72;49;131;104;104
35;133;35;10;10;52;133
99;19;53;19;53;94;94
51;42;96;42;38;51;38
122;60;28;24;122;28;24
72;21;72;116;21;46;46
138;96;17;150;116;94;23
72;71;148;66;72;148;71
25;25;102;102;66;32;32
143;91;91;118;143;120;118
130;91;94;101;91;94;101
22;119;80;22;80;120;120
48;61;15;132;15;61;132
96;126;126;96;16;8;16
84;15;90;45;83;121;79
17;73;92;105;146;18;68
113;94;94;98;39;39;113
113;22;113;9;9;22;143
89;133;150;70;89;70;150
42;15;42;68;15;136;136
72;72;99;111;99;111;14
103;103;55;83;113;83;113
52;93;11;52;95;93;11
38;101;34;147;137;16;85
15;39;60;15;50;50;39
121;114;110;92;140;20;109
12;12;92;104;46;104;92
40;123;95;40;95;111;111
29;29;70;35;35;101;101
71;46;149;7;5;43;58
13;41;26;122;122;26;13
128;132;63;138;52;83;101
80;17;27;104;56;105;132
47;99;72;92;138;57;86
50;119;13;40;119;40;13
90;90;78;131;133;133;78
68;113;78;113;78;117;117
131;130;145;10;150;98;38
33;5;106;4;5;106;4
6;93;93;85;10;10;6
142;85;38;89;119;118;58
52;135;135;125;52;117;125
9;51;101;4;119;131;101
64;145;1;126;72;77;1
101;68;85;47;68;85;47
67;98;98;67;28;16;28
82;103;111;97;82;107;149
53;41;121;121;91;127;144
63;67;149;63;149;67;29
43;131;1;79;15;32;107
98;138;73;98;7;138;73
11;67;98;67;98;11;44
91;86;40;33;33;97;20
62;113;112;92;140;77;105
15;115;132;68;80;41;143
150;131;131;150;84;84;136
9;105;148;67;9;148;105
40;75;124;126;105;146;36
77;20;20;61;99;77;61
120;52;66;83;70;17;53
50;141;127;142;142;127;141
21;22;94;22;26;21;26
127;61;49;127;70;70;61
58;46;20;58;20;46;122
128;95;128;118;95;78;118
43;101;12;85;12;85;43
144;5;144;39;5;69;39
69;26;133;49;131;61;146
33;108;107;107;108;134;134
39;89;45;49;92;144;9
49;29;1;71;28;38;89
29;57;34;13;94;63;146
29;29;7;55;7;55;17
86;86;38;45;117;45;38
14;14;143;5;5;95;143
32;118;76;32;107;118;107
71;71;71;61;61;71;9
16;147;34;16;147;25;34
37;65;139;65;76;76;139
46;135;46;115;115;135;20
131;114;117;52;135;26;50
89;100;131;15;107;36;43
33;95;54;123;95;33;123
140;46;104;31;62;103;122
77;125;125;52;77;52;148
138;22;92;92;138;22;130
79;21;21;126;126;79;137
36;123;6;104;123;104;6
54;133;133;9;73;9;73
134;98;9;9;126;12;25
140;46;150;104;54;145;137
16;45;38;133;88;33;23
96;29;29;2;29;2;29
41;102;23;79;92;99;96
13;13;109;39;109;32;32
83;7;34;83;13;34;13
90;100;59;109;78;87;98
34;109;34;109;149;108;149
97;108;97;128;108;128;137
113;113;50;50;50;49;50
48;99;123;73;35;77;106
6;74;74;6;1;28;28
105;42;118;87;40;15;62
72;72;118;42;5;5;42
50;50;142;31;92;92;31
18;64;11;130;11;64;18
17;38;110;138;38;110;17
139;108;100;90;26;81;16
131;131;98;104;126;104;126
95;91;67;80;5;11;4
11;136;45;111;127;26;81
24;17;27;137;52;128;55
17;74;59;11;11;17;74
70;125;49;96;70;125;96
76;95;76;58;58;26;95
66;147;123;147;66;51;51
112;112;1;1;15;15;79
23;120;52;23;16;16;52
92;96;148;13;130;96;27
137;20;25;20;51;25;51
44;139;44;54;19;19;54
22;47;130;148;47;30;134
55;12;135;55;57;135;12
7;43;69;129;69;129;7
35;105;81;84;121;122;112
57;143;140;24;140;143;57
93;133;57;2;123;15;87
82;138;82;74;77;74;77
11;71;44;44;11;81;71
54;52;17;17;82;52;54
109;107;117;54;39;61;136
82;88;47;67;47;82;88
17;50;50;17;29;96;29
89;79;11;11;130;79;89
95;95;46;20;20;46;117
77;69;148;69;28;77;28
5;69;52;5;94;69;94
131;81;131;32;50;81;50
76;27;73;27;73;76;28
58;3;58;106;134;134;3
45;45;108;73;78;78;108
71;14;53;103;22;42;110
98;46;86;86;54;54;46
117;58;58;9;10;9;10
23;81;133;122;15;83;48
5;81;81;1;113;1;113
107;123;107;7;41;123;41
69;76;108;56;76;69;108
21;106;79;110;145;117;149
112;60;8;43;83;18;142
106;13;54;57;149;96;131
53;34;84;91;136;76;17
121;136;14;117;71;142;31
40;132;132;132;132;3;3
81;149;46;19;13;32;61
38;86;86;106;1;106;38
2;70;58;35;41;73;31
79;8;112;28;56;78;94
20;126;20;126;88;88;122
51;27;27;112;70;70;51
11;33;118;20;60;16;63
38;133;39;96;96;39;38
74;140;30;105;105;30;74
139;37;66;139;66;84;37
30;30;68;68;126;20;126
47;136;32;30;81;33;37
125;33;81;115;115;81;33
113;106;144;88;113;144;106
26;106;77;95;77;106;95
62;105;94;54;113;123;126
48;46;148;50;46;41;108
8;29;140;74;4;120;37
46;35;35;46;96;96;46
134;92;69;92;69;6;6
105;79;101;119;35;72;115
89;45;1;86;34;27;27
109;29;108;29;109;142;108
6;68;87;87;68;36;36
65;143;53;53;24;65;143
34;89;130;40;73;48;39
136;15;136;116;13;13;116
51;42;18;47;47;51;18
123;22;21;123;22;2;2
111;31;113;138;110;126;143
19;9;42;50;19;42;9
110;110;127;123;127;123;9
2;122;136;122;2;136;78
87;90;8;146;87;8;146
17;11;55;55;144;144;17
37;25;45;89;37;25;45
53;25;53;23;42;25;42
29;37;37;91;29;21;91
120;124;112;57;28;57;43
111;98;15;15;119;117;13
47;47;40;40;100;67;100
126;12;108;126;12;100;100
131;144;110;42;140;1;31
81;70;22;81;80;22;80
44;100;147;44;46;147;100
19;111;75;19;92;120;34
118;84;149;118;84;149;80
58;10;10;62;7;62;7
73;61;148;96;29;35;25
28;60;66;3;140;2;120
125;50;50;120;125;50;50
129;148;87;87;55;129;55
141;99;53;74;99;141;53
39;33;86;86;33;93;93
42;113;17;37;17;42;113
114;114;37;16;37;57;57
136;136;70;150;20;70;20
124;5;138;5;17;17;138
53;82;53;140;140;87;82
4;113;29;4;113;73;73
109;111;5;126;126;5;109
51;124;43;148;51;124;148
61;2;72;77;145;111;24
134;19;119;32;102;34;146
137;128;27;12;137;128;12
84;54;72;46;26;119;43
105;126;110;7;126;7;105
117;12;117;12;78;13;13
105;111;111;25;25;105;128
109;109;43;59;59;49;43
73;73;73;36;37;36;73
61;61;89;117;89;115;117
43;43;114;114;93;93;11
128;79;128;110;79;58;58
25;94;101;45;28;34;1
13;102;40;109;98;14;17
23;112;89;133;37;98;105
116;14;115;22;146;97;35
78;11;67;11;84;67;78
70;112;107;112;107;38;38
96;86;118;146;96;118;86
25;138;138;25;64;49;49
147;71;10;26;150;68;100
87;1;136;88;48;63;106
79;79;46;76;46;76;3
71;7;26;22;122;137;54
27;81;123;20;27;123;81
22;127;93;97;97;93;127
47;41;41;45;101;101;45
150;56;37;57;57;37;56
123;30;112;10;16;72;46
83;43;46;2;2;34;145
45;45;37;51;64;51;64
104;64;50;50;57;57;104
11;100;101;10;135;56;28
35;53;119;123;7;74;124
133;21;33;96;77;74;57
40;133;119;98;132;149;52
150;23;150;96;113;96;23
145;139;113;139;57;145;57
41;127;146;101;42;147;12
58;131;84;128;88;2;75
12;18;63;18;12;133;133
11;105;146;143;84;29;63
4;111;86;4;49;111;86
104;81;12;103;143;91;44
87;118;8;21;139;24;11
18;50;35;87;18;50;87
120;37;82;64;72;49;15
92;129;115;35;76;124;126
125;75;85;148;102;81;148
29;75;39;75;29;79;39
58;84;88;67;115;19;105
48;24;131;138;138;131;24
136;5;5;144;97;97;144
9;116;9;48;19;19;48
33;129;133;114;90;108;106
136;145;61;61;27;27;136
143;137;130;75;143;75;137
101;113;98;35;35;113;98
23;13;24;18;15;42;100
32;32;89;83;83;89;52
110;29;148;13;5;1;84
138;78;138;140;125;78;140
61;12;12;75;75;150;150
20;40;42;117;105;14;69
122;122;102;103;103;34;34
32;101;37;47;23;129;70
28;76;76;83;28;75;75
121;134;39;1;144;18;132
17;102;70;46;46;102;70
1;15;9;115;1;15;115
19;88;2;136;56;146;150
132;108;132;98;98;83;83
70;74;70;10;10;29;74
138;16;136;136;138;16;75
143;140;140;106;1;143;1
15;81;75;75;107;107;15
66;85;25;66;38;72;94
144;94;131;144;77;94;77
113;36;30;123;113;30;123
97;50;97;129;23;50;129
19;8;42;39;19;39;8
42;42;75;75;96;26;96
121;64;46;8;121;46;64
95;33;97;20;95;33;20
49;9;37;124;6;20;75
76;74;133;38;54;21;32
70;102;32;102;32;7;7
141;58;97;26;141;26;97
93;62;56;61;56;72;120
90;141;41;98;31;17;105
82;58;20;65;65;82;20
149;84;74;90;84;74;149
101;44;137;150;150;101;137
140;140;109;50;125;125;50
30;109;16;16;30;124;109
89;128;3;34;3;128;89
45;45;115;53;53;143;115
4;46;114;46;44;4;44
136;52;118;91;136;52;118
63;51;93;72;129;1;21
8;149;90;8;108;79;119
7;7;135;20;108;135;20
97;1;139;139;45;1;97
37;84;81;84;37;90;90
133;25;133;61;25;25;25
59;78;15;49;15;59;78
137;44;111;137;44;56;56
77;49;31;77;1;1;31
68;102;68;101;102;126;126
5;15;128;15;5;128;82
87;19;19;106;87;87;106
110;41;41;86;110;84;84
20;20;1;97;59;59;1
