79,23,60,72,91,94,61
13,48,41,93,72,64,66
24,80,72,80,65,88,84
22,52,85,39,24,75,36
49,92,65,16,28,79,24
43,19,90,14,27,96,69
25,95,39,61,20,62,19
46,100,96,62,50,19,83
43,32,21,53,68,87,37
79,10,93,73,66,99,80
100,86,10,42,44,24,38
64,52,42,70,97,45,66
60,77,89,66,25,22,72
30,11,99,38,82,38,88
30,91,57,97,62,64,93
66,28,93,35,49,19,34
32,29,82,84,38,86,95
27,83,77,42,59,90,86
86,87,60,34,74,22,46
73,60,55,67,78,41,69
56,71,49,35,18,83,66
62,17,10,52,21,60,25
17,34,83,49,31,94,69
54,80,59,33,96,79,78
18,96,29,31,50,29,82
14,81,53,23,33,54,47
58,11,20,67,71,76,78
39,10,54,16,77,73,82
48,26,76,37,28,50,86
59,87,25,91,88,58,52
33,72,34,20,49,49,20
81,62,88,97,88,94,61
67,64,46,80,55,31,44
93,29,13,32,83,39,21
57,72,78,43,15,25,24
82,32,73,81,62,28,16
71,70,79,39,14,20,26
84,16,33,65,73,33,62
68,17,94,28,21,26,69
66,62,73,69,70,98,77
85,62,94,66,31,13,28
70,100,75,72,51,31,68
61,48,55,67,25,86,28
73,33,18,63,37,16,51
30,17,47,86,98,44,70
95,82,13,35,80,36,76
37,58,52,67,47,24,78
33,87,87,61,63,71,68
48,86,17,98,57,12,94
68,45,88,55,95,35,56
52,31,59,50,43,40,85
78,57,44,48,74,42,22
51,23,47,81,20,90,20
52,70,52,89,38,94,86
70,40,48,64,73,11,85
97,73,71,56,92,22,64
95,38,17,88,62,40,95
28,29,16,66,24,17,72
68,79,53,87,69,72,62
92,49,50,46,48,48,91
56,85,56,32,97,23,61
24,35,17,90,24,78,40
10,26,58,73,71,56,81
56,68,86,95,89,89,30
33,81,82,83,28,59,39
18,34,50,32,99,62,73
68,85,16,13,47,64,90
54,80,44,94,28,90,80
19,75,77,75,15,79,44
31,55,64,65,61,28,17
60,28,19,49,91,45,93
81,89,52,61,44,58,54
46,48,26,59,22,21,78
53,74,56,95,75,83,41
71,82,30,54,100,94,81
72,52,50,82,66,74,50
50,95,78,97,41,82,52
48,42,90,23,38,28,84
86,61,29,27,95,48,84
12,56,41,40,11,54,90
43,61,53,23,25,24,40
91,53,89,59,45,34,65
33,49,19,59,54,48,79
97,97,70,47,62,10,16
15,35,34,30,80,100,27
55,73,72,79,70,44,88
32,22,52,21,60,49,96
62,83,63,97,34,47,99
53,31,36,72,22,17,66
61,89,59,70,50,26,42
95,15,28,11,99,78,50
94,12,29,89,95,48,59
92,83,41,38,80,56,55
62,78,36,26,75,99,43
97,90,13,81,56,34,51
93,51,83,90,17,80,55
67,52,58,62,97,93,42
39,89,34,47,18,72,98
29,55,100,76,39,57,24
94,43,54,64,99,13,92
11,43,14,43,61,71,37
24,45,17,10,43,39,43
17,73,62,50,68,99,48
53,89,34,79,68,42,75
63,54,53,88,53,21,92
44,56,62,52,86,54,48
39,62,63,38,45,78,48
85,18,87,35,78,10,84
73,44,69,66,30,60,87
26,51,48,48,25,16,97
66,49,20,77,42,13,29
25,20,46,88,29,35,94
26,30,87,52,29,33,24
23,43,67,31,81,45,15
67,88,92,93,59,25,71
55,87,43,18,16,39,55
89,73,29,89,57,92,84
40,92,59,51,53,97,40
36,90,12,86,78,34,26
68,68,31,59,47,38,78
41,64,79,21,67,64,20
63,36,86,47,74,99,95
55,17,10,92,49,45,32
47,10,39,70,27,34,55
34,28,73,72,60,33,95
70,72,22,12,68,83,100
81,48,28,30,60,66,84
28,11,80,79,78,99,37
57,57,18,12,37,21,78
42,68,25,19,47,71,53
18,54,47,26,13,90,62
75,69,60,36,79,95,87
58,77,73,71,21,61,56
68,48,35,26,16,22,84
81,64,26,75,41,64,77
62,35,22,70,25,20,10
74,38,66,11,12,93,54
55,77,76,58,46,60,33
99,66,15,54,67,33,49
54,20,83,39,89,29,76
87,65,87,56,82,12,74
32,45,91,75,71,76,64
71,20,95,23,34,76,88
70,76,57,66,78,10,19
79,45,97,18,82,41,98
51,23,69,64,93,91,14
93,78,72,87,15,71,70
67,53,77,50,91,66,56
73,59,53,32,53,14,70
51,12,39,77,20,52,38
89,23,43,19,52,97,78
90,45,48,20,57,89,60
34,54,12,51,72,31,14
67,46,84,68,26,80,87
98,92,76,70,67,77,91
69,45,64,88,97,54,25
13,79,39,29,82,77,78
87,49,93,38,37,34,63
89,47,58,92,41,83,13
43,54,94,61,100,78,35
100,40,20,60,45,16,57
90,29,28,80,25,100,41
21,14,80,27,28,26,12
10,22,96,92,43,100,57
33,22,40,69,23,54,37
30,66,98,73,98,29,95
41,82,68,44,33,39,34
78,87,53,55,45,74,54
14,46,100,87,26,41,79
47,33,86,55,68,93,53
85,14,15,88,71,43,56
44,18,100,21,70,91,24
13,52,60,45,68,48,18
19,94,33,47,10,70,26
45,37,22,50,14,34,27
93,68,50,79,10,37,48
16,59,87,34,68,81,75
24,82,74,99,17,55,17
36,65,15,65,14,79,94
30,53,53,14,90,15,86
20,12,66,82,46,41,55
43,96,36,31,67,17,50
65,51,98,12,25,55,25
10,36,61,23,62,39,85
93,55,61,12,98,16,75
34,19,87,70,26,40,51
45,21,67,77,10,17,74
84,11,81,48,40,90,15
85,32,42,58,93,46,92
39,82,61,54,49,22,89
31,11,22,79,66,96,26
88,65,86,51,76,98,15
10,32,81,93,10,74,79
89,37,52,25,83,100,70
77,80,56,12,17,92,91
57,58,98,87,22,75,69
22,64,49,83,14,53,38
60,80,58,54,54,23,66
71,35,15,36,43,76,79
91,30,21,81,64,72,26
25,21,61,81,18,27,30
69,85,95,75,69,61,68
46,51,72,15,15,13,51
81,57,76,80,21,57,64
76,47,86,79,67,65,58
69,43,78,66,68,64,96
15,36,30,19,51,95,100
54,32,50,59,70,98,14
87,26,40,98,30,100,17
51,92,34,88,16,56,21
51,17,30,42,94,35,73
71,26,57,78,13,60,30
41,74,26,94,52,35,91
30,25,60,33,78,19,39
60,88,12,67,55,71,62
89,61,36,23,61,81,90
58,28,27,56,56,35,31
46,64,70,97,12,12,99
11,92,82,91,31,97,66
27,57,21,15,64,24,13
76,88,98,58,55,21,74
31,56,77,35,76,90,54
64,45,37,43,52,35,91
29,99,91,30,81,35,98
37,52,66,41,65,80,34
43,31,90,85,11,80,97
98,45,49,10,70,85,94
40,66,41,94,97,25,39
91,88,14,89,57,78,36
88,75,10,13,69,74,96
26,67,62,43,88,61,92
86,99,70,28,70,58,30
91,10,81,74,76,57,26
57,71,37,64,38,39,50
49,71,11,10,94,100,32
100,70,10,30,50,60,31
20,53,29,48,71,57,37
66,80,27,45,39,42,73
69,65,30,64,98,72,79
59,81,84,32,69,28,16
78,79,11,49,59,23,88
23,55,21,91,42,56,84
99,38,64,15,44,49,14
81,68,73,93,27,75,61
50,38,60,75,83,75,100
24,89,55,15,51,58,95
43,29,46,88,77,68,85
24,65,57,49,83,45,37
92,70,37,10,29,71,63
28,38,97,72,77,56,14
58,80,17,11,55,54,12
97,82,32,44,75,19,30
58,82,54,33,15,96,62
98,66,87,63,11,48,61
64,80,29,62,60,83,67
35,86,19,65,73,27,90
44,80,75,60,52,12,12
99,83,78,24,27,17,38
33,35,65,62,23,27,22
97,85,33,41,82,63,96
67,37,81,70,87,97,74
36,75,27,75,19,48,51
62,77,28,23,88,84,94
52,32,98,18,34,47,19
57,33,78,24,13,17,12
15,64,48,83,75,19,39
82,86,64,21,75,52,35
86,79,71,51,99,30,67
23,72,44,100,42,92,85
51,87,16,29,96,89,70
55,22,72,87,36,30,41
92,93,78,70,33,78,56
51,70,52,58,96,16,22
10,30,10,42,35,93,72
73,49,11,85,10,58,54
86,92,58,35,80,50,72
48,99,46,27,50,64,52
51,56,17,94,93,33,55
87,50,28,97,63,27,45
26,41,96,88,77,86,37
84,72,20,45,37,66,59
88,85,77,29,64,24,35
76,97,18,59,23,90,74
43,33,20,97,68,27,63
28,100,16,23,59,19,32
100,22,69,28,80,81,96
71,61,17,53,15,14,37
94,95,70,63,23,16,18
77,100,19,76,25,25,58
27,66,94,94,74,29,71
47,38,45,55,37,75,82
79,62,29,64,41,20,22
79,85,58,27,44,14,95
10,68,21,99,24,94,11
70,23,15,91,80,52,40
21,33,76,85,53,18,70
61,56,25,19,61,95,53
52,72,59,72,36,47,66
56,22,13,93,89,91,46
65,63,33,42,16,98,83
99,78,49,50,11,49,78
70,83,79,90,16,14,30
69,99,25,63,10,37,84
69,82,28,40,100,59,93
75,74,15,98,98,15,90
35,44,41,83,98,96,18
15,27,15,98,28,66,40
31,29,25,79,59,30,18
74,35,89,14,25,98,59
80,49,73,41,85,43,78
77,16,97,77,93,17,100
51,51,88,77,79,16,96
77,97,98,24,91,36,37
44,35,96,12,49,93,100
28,95,21,82,80,85,22
63,92,63,34,41,100,61
81,33,68,12,94,24,25
40,51,75,48,73,48,27
55,51,29,56,100,45,89
94,22,97,12,42,75,27
76,43,60,44,83,54,50
50,54,22,13,81,47,86
42,62,100,83,45,86,98
86,20,41,32,61,98,76
76,11,96,85,41,98,58
50,30,28,19,55,48,90
58,12,50,83,85,56,74
54,44,72,77,70,38,40
79,76,90,63,90,78,59
48,41,98,55,84,32,52
46,74,29,18,81,36,56
51,81,57,58,87,93,51
25,19,71,74,84,12,51
91,24,98,34,63,31,26
22,97,42,47,99,62,52
67,48,11,99,89,57,37
34,80,48,72,47,62,69
65,32,100,54,99,92,29
84,11,92,90,66,71,18
57,24,45,36,21,49,44
40,39,37,42,69,50,42
88,94,29,16,45,32,78
17,86,69,84,60,50,14
91,70,100,46,34,55,74
81,81,76,13,92,94,42
71,49,46,77,86,15,75
35,97,90,89,76,94,77
65,99,21,45,37,36,30
67,26,44,60,58,55,38
56,82,66,50,78,48,36
15,12,56,84,15,77,55
48,87,94,85,79,44,88
74,33,39,49,11,45,59
35,45,12,97,54,51,20
66,31,75,78,16,61,20
20,43,89,50,28,13,72
43,99,54,74,73,22,94
69,34,33,26,38,26,15
45,79,30,60,40,57,78
99,24,88,35,97,59,34
59,28,39,33,66,30,54
76,23,30,53,14,90,94
45,52,27,39,18,37,25
56,49,94,14,27,24,33
50,59,63,60,16,65,13
88,98,21,11,78,57,43
96,31,25,52,84,69,75
45,38,82,37,15,60,81
67,89,22,93,65,99,65
85,100,71,95,95,14,72
98,45,17,29,71,22,41
93,48,20,27,75,92,74
31,44,95,23,67,96,16
29,86,41,57,33,16,64
91,11,42,81,50,29,78
16,55,64,13,93,56,34
73,96,67,23,82,39,36
79,70,94,37,10,24,92
98,23,81,31,82,43,14
87,99,92,55,32,42,68
90,45,86,90,85,67,77
19,15,91,93,93,94,44
36,96,94,35,36,22,68
23,87,20,45,40,98,49
51,36,45,34,50,96,57
95,88,73,21,72,46,73
47,54,16,58,43,67,45
51,67,98,40,27,69,77
77,50,70,10,48,50,49
75,51,56,61,91,33,44
71,27,64,71,76,82,94
21,83,37,88,20,61,69
70,88,73,44,54,59,68
21,79,71,93,56,73,47
72,98,89,88,65,21,30
11,89,45,50,93,25,34
53,94,92,63,92,61,11
95,64,39,77,81,63,18
65,30,10,40,54,16,89
48,60,100,66,12,100,78
73,66,46,49,80,15,88
60,66,18,65,83,43,25
55,68,100,80,68,83,96
83,82,23,16,94,18,76
33,31,28,28,67,59,84
56,13,25,25,77,83,27
73,13,100,32,66,90,16
63,31,18,55,52,30,70
44,96,76,74,25,44,37
82,69,62,85,87,38,70
71,72,61,49,54,40,78
68,56,82,20,52,33,31
45,36,72,17,98,32,47
94,71,41,19,17,85,85
92,81,91,60,24,63,40
59,38,95,80,98,44,51
87,87,82,75,95,98,51
86,58,49,82,89,42,44
26,83,97,79,47,35,81
72,32,62,91,21,36,39
100,14,52,81,90,49,28
33,38,28,27,63,62,42
68,79,69,58,40,36,92
83,66,72,33,95,40,41
89,84,68,32,62,67,22
29,18,50,86,46,68,57
86,49,91,52,39,25,30
17,77,59,31,21,97,90
79,23,67,10,44,20,94
30,25,80,74,90,77,89
54,20,16,10,89,43,39
66,74,69,64,24,22,28
19,75,16,59,88,62,77
74,95,39,99,91,76,83
94,75,55,88,35,27,28
66,29,93,79,71,85,68
55,100,31,46,69,70,85
83,69,95,76,35,88,25
44,30,57,63,53,36,11
27,95,35,34,67,69,15
55,98,81,92,55,86,27
89,93,100,43,81,74,27
32,99,62,54,26,82,53
93,52,39,40,58,57,88
86,92,100,29,78,19,63
55,51,11,61,18,96,79
16,35,43,79,37,52,71
51,90,87,65,91,75,23
11,48,52,12,15,93,28
75,16,31,45,62,88,17
44,89,46,49,55,90,67
99,16,63,21,51,20,58
92,69,43,80,29,97,41
20,29,49,69,55,24,59
26,32,93,24,44,53,70
26,100,45,58,73,26,15
100,16,88,76,17,94,46
95,92,97,33,56,26,99
45,31,81,75,19,98,39
17,72,22,66,10,45,96
69,94,43,76,65,20,89
26,39,46,58,56,68,54
16,80,44,57,55,34,84
68,41,24,24,84,98,32
91,66,49,32,25,37,40
76,39,80,11,24,79,96
41,53,20,99,93,92,25
68,48,20,17,53,86,46
59,52,96,91,41,30,53
42,14,61,25,99,87,32
99,45,91,35,56,51,51
29,48,96,39,15,41,26
29,97,10,39,79,79,16
24,94,73,77,36,94,94
91,81,32,22,64,22,60
79,12,77,23,23,83,65
46,30,55,39,28,47,71
43,59,36,36,19,41,21
21,42,31,75,84,24,46
77,44,60,35,46,88,59
36,86,74,22,83,35,29
18,51,40,74,28,96,10
64,54,70,48,42,63,90
19,69,37,66,39,97,96
10,44,34,18,83,39,25
80,14,88,69,13,97,76
73,61,57,53,85,39,90
67,73,44,96,38,60,19
32,58,79,43,94,51,35
47,56,46,77,39,44,65
55,97,35,63,22,94,13
23,77,57,86,51,34,63
30,58,54,44,46,92,46
95,56,82,60,34,35,10
87,85,35,27,16,58,44
89,85,10,33,91,94,16
66,98,14,24,100,70,64
67,28,47,92,66,44,16
53,29,98,22,15,57,66
92,75,81,80,42,52,79
15,40,94,85,14,73,22
99,46,96,52,65,15,82
54,34,87,56,66,73,29
53,51,27,18,99,72,94
54,52,89,57,70,28,22
38,98,57,42,47,15,88
48,83,75,24,43,90,45
76,69,99,62,96,100,65
40,83,53,74,23,37,68
11,87,72,38,87,12,82
32,40,71,23,33,95,32
59,14,95,17,40,83,45
40,30,71,91,54,31,35
22,17,31,68,96,83,85
37,77,24,99,55,18,22
41,62,50,22,90,28,54
54,21,22,53,15,51,65
16,30,54,44,46,48,93
37,58,41,99,77,20,11
55,83,36,52,31,38,81
62,81,69,80,88,85,38
43,63,31,18,63,26,84
48,19,59,53,100,47,51
62,91,26,59,45,52,22
71,41,35,69,55,32,42
87,48,14,45,73,36,10
88,55,57,34,74,76,69
45,58,53,79,81,97,18
55,33,88,37,80,44,51
71,58,34,78,20,38,62
21,43,45,71,63,44,93
27,40,58,19,39,44,78
97,33,44,47,65,94,32
30,80,95,90,77,10,27
38,78,51,60,14,16,97
64,11,27,26,87,95,15
56,38,95,59,24,55,52
33,67,92,76,14,14,34
67,23,49,88,79,72,72
75,67,65,78,33,34,14
50,54,53,47,49,62,32
22,82,28,90,41,18,97
65,55,84,49,62,70,34
85,24,59,58,25,72,46
91,83,72,54,17,55,74
96,24,67,30,34,67,25
19,71,74,15,18,38,98
61,92,72,61,34,10,86
11,33,67,61,71,91,17
28,67,46,10,53,22,12
67,12,16,52,24,22,100
23,84,10,99,21,86,44
59,76,51,38,37,21,71
65,18,32,45,70,40,28
32,46,68,56,50,66,47
79,79,74,37,72,84,52
54,49,47,41,11,100,52
93,96,71,90,62,84,87
44,81,49,68,67,38,59
54,23,25,39,31,52,50
91,61,16,83,24,84,98
42,35,30,62,99,46,34
86,36,10,10,65,94,79
38,77,37,44,39,91,88
22,52,49,41,89,66,89
53,63,10,66,82,37,25
62,70,66,75,84,72,94
18,30,37,61,76,89,95
56,95,28,80,95,59,30
18,97,60,88,54,64,21
88,16,42,46,32,56,31
78,64,82,70,28,14,65
86,57,82,48,99,83,28
59,97,29,32,54,23,42
11,68,24,76,32,18,29
40,23,48,58,73,82,52
83,81,20,99,92,87,51
43,12,21,53,40,83,22
53,23,63,48,61,68,99
88,13,29,93,47,79,15
25,59,84,53,63,97,10
37,65,11,47,47,19,45
86,75,94,54,18,12,18
17,73,18,61,74,51,16
69,22,73,71,20,95,87
39,51,28,63,84,29,60
24,56,97,57,84,25,76
45,94,80,37,56,17,26
30,62,98,16,24,87,39
50,24,25,38,87,87,60
65,71,61,89,11,86,42
17,55,42,85,99,87,62
61,55,71,94,25,43,79
45,85,92,99,95,20,97
69,18,78,48,58,55,79
30,75,63,51,74,63,19
98,11,36,80,64,30,67
86,58,16,56,84,77,39
47,58,88,10,44,57,78
41,11,77,13,25,13,11
24,42,37,14,86,69,75
55,75,65,84,55,76,92
24,83,17,82,20,39,56
90,19,66,45,72,46,39
61,10,14,53,14,91,85
20,38,52,41,70,50,40
62,35,69,96,53,34,39
46,88,92,81,45,11,95
59,10,17,26,24,99,61
20,26,69,57,21,15,98
83,59,86,32,61,75,65
98,82,86,71,69,64,51
86,90,56,48,53,18,72
13,12,35,46,80,90,51
50,88,93,60,67,94,88
96,85,13,82,50,38,34
73,44,57,72,32,10,72
50,85,76,56,82,15,46
78,60,41,59,38,93,74
22,85,18,74,20,58,27
31,84,56,81,68,16,48
28,12,36,31,12,57,38
82,31,89,71,31,57,72
12,89,15,12,94,10,49
86,17,67,99,67,64,92
34,64,58,41,60,40,71
37,100,10,95,78,25,53
27,18,50,84,72,97,42
60,65,17,72,51,66,78
27,85,49,38,11,46,25
96,69,88,49,76,34,48
99,100,72,14,89,77,100
46,80,22,89,58,44,88
94,93,11,85,69,12,76
69,97,45,37,21,83,35
72,53,27,75,44,82,66
59,85,47,36,48,87,33
99,45,87,18,45,28,43
35,68,42,94,91,25,46
48,30,29,55,74,75,33
10,91,29,75,57,49,49
34,18,50,84,22,48,85
54,26,69,55,17,28,89
60,95,87,75,69,77,98
13,78,44,11,63,61,80
10,84,23,90,44,39,22
83,58,74,67,94,25,52
68,33,67,22,99,85,98
89,69,62,40,99,47,23
13,43,22,76,48,76,81
19,68,68,96,76,53,68
49,19,31,28,88,64,23
51,14,63,32,42,72,43
80,100,92,60,51,19,33
82,86,42,46,45,43,91
39,62,24,30,87,73,98
62,88,32,15,25,39,19
41,28,22,21,77,97,61
19,59,16,91,51,62,37
61,61,31,67,71,98,32
53,65,37,19,77,88,31
67,51,41,76,31,94,31
57,96,35,55,19,84,82
83,58,38,67,84,45,44
46,16,42,63,51,77,20
51,79,33,13,94,62,82
48,62,52,44,92,89,21
67,94,73,65,87,93,67
21,89,22,86,18,73,45
38,98,30,51,76,69,77
75,27,68,81,23,35,89
25,42,62,76,38,70,65
93,100,91,96,83,41,70
28,83,67,61,82,87,36
76,33,32,37,65,79,99
53,98,37,10,55,29,44
55,66,83,76,61,84,67
35,31,61,100,45,46,65
34,16,21,29,92,13,24
18,93,70,77,41,58,39
58,96,69,27,86,10,13
30,57,62,87,71,41,33
32,62,19,19,15,89,21
69,49,13,32,28,83,39
26,92,79,91,61,92,40
81,51,11,91,23,77,84
38,89,15,45,15,66,18
39,76,92,56,75,93,91
20,21,68,41,14,87,99
65,41,27,45,46,96,38
54,47,52,85,68,15,85
95,91,12,65,18,95,88
26,90,58,23,25,87,26
27,55,42,80,81,93,85
91,97,25,80,30,37,81
45,63,59,16,89,55,98
78,75,70,30,35,14,14
55,85,76,56,73,19,99
91,10,100,20,97,97,95
83,35,95,99,40,66,10
89,22,88,45,25,70,22
40,41,67,29,65,77,71
74,73,16,54,92,90,55
72,21,90,65,58,25,14
81,100,100,86,80,82,19
40,35,19,21,32,38,51
61,45,92,52,21,36,46
26,68,12,59,31,80,11
81,72,47,53,74,53,50
60,33,58,31,72,85,85
55,85,53,70,25,71,58
48,46,73,20,24,96,18
19,56,18,100,63,54,58
51,10,31,97,34,32,58
56,52,10,97,68,38,10
44,31,53,20,13,95,51
46,98,57,45,11,16,92
53,98,80,20,66,97,41
62,34,94,15,88,76,92
100,36,11,39,56,95,83
41,16,98,78,83,72,63
79,84,12,13,75,90,93
48,73,80,35,86,61,98
26,30,74,90,51,35,84
11,64,30,91,74,71,42
36,63,100,29,77,21,53
56,49,33,63,81,88,95
72,39,18,36,47,69,13
46,100,28,18,96,54,95
11,42,60,25,50,73,10
13,83,50,45,18,20,36
93,46,62,23,63,14,47
100,30,61,17,56,77,17
76,58,96,87,89,33,43
79,15,71,59,53,47,57
29,16,56,15,26,55,40
71,43,49,94,97,61,51
77,30,100,64,43,38,21
13,11,79,51,32,24,73
100,39,87,10,15,58,82
24,97,67,89,11,76,36
49,27,51,30,36,25,19
26,29,59,31,56,25,47
92,40,78,83,10,44,49
81,49,75,100,17,91,38
57,51,98,39,45,28,24
53,20,64,35,99,34,10
11,74,94,40,95,11,90
64,23,83,13,98,57,19
82,43,30,79,68,100,45
69,91,60,12,33,63,67
10,19,63,68,12,57,31
37,19,17,71,33,81,81
98,19,18,53,22,96,75
10,91,23,82,46,27,59
52,32,21,98,57,65,87
14,38,42,91,67,53,91
48,80,25,23,94,65,28
13,96,94,15,40,42,66
87,50,28,21,12,95,24
16,77,32,73,98,44,27
75,61,23,59,93,85,99
85,81,34,79,100,84,98
48,41,24,43,26,85,91
15,93,35,28,19,74,96
18,60,63,93,37,90,52
57,10,87,60,92,34,54
81,18,29,48,81,38,57
73,33,71,18,25,97,43
100,64,10,49,46,98,78
35,88,48,97,82,27,39
63,59,86,63,58,28,49
24,18,55,48,73,19,54
76,65,81,89,66,34,41
64,47,37,65,93,50,11
91,30,53,28,39,45,54
40,52,52,90,20,61,93
82,30,97,11,66,31,10
74,11,95,51,23,74,19
80,48,47,25,19,94,45
69,23,90,35,62,97,70
23,93,41,27,75,82,24
76,56,72,15,90,75,100
56,75,54,33,97,45,49
36,97,41,75,68,10,27
74,73,94,45,92,50,53
24,18,97,96,68,100,69
92,77,37,69,16,58,96
54,77,24,38,37,17,54
78,13,70,52,60,98,55
20,38,38,60,100,18,53
100,94,65,39,42,34,42
72,33,60,18,13,80,53
26,86,32,24,86,61,19
73,90,28,58,30,58,59
32,36,47,86,87,40,66
60,59,33,99,34,18,60
14,25,21,91,42,72,70
70,80,48,17,78,41,14
30,44,77,22,56,93,66
11,33,72,44,44,98,24
100,66,32,43,81,49,99
24,84,40,15,95,83,71
19,39,88,40,86,99,53
94,76,90,60,57,24,36
15,31,77,39,70,68,38
100,25,48,94,25,44,26
38,69,60,51,26,38,54
92,60,86,91,48,68,93
67,100,37,45,34,91,31
17,28,57,19,50,100,34
63,88,91,27,19,83,75
70,80,66,60,23,64,20
74,36,88,26,94,97,84
77,98,13,100,56,68,36
97,87,90,54,99,22,41
73,14,68,28,100,54,46
14,23,63,52,33,36,54
37,100,38,61,44,10,52
80,72,81,49,71,35,18
49,94,74,81,70,18,87
53,72,28,34,14,81,37
91,40,52,26,98,84,10
34,17,57,97,99,11,68
24,42,19,95,60,17,100
67,84,80,75,58,11,60
52,46,18,85,87,94,54
32,23,16,73,49,73,91
44,55,71,45,20,97,84
73,93,28,68,69,81,61
84,82,36,64,24,85,37
63,80,18,86,20,15,50
17,86,19,43,85,54,96
11,35,29,98,97,80,28
98,24,34,92,78,15,72
46,60,72,49,64,88,91
17,90,60,92,66,78,96
30,57,66,44,50,56,22
62,41,21,26,72,89,10
86,47,24,75,10,30,75
56,46,100,28,57,87,69
90,86,75,63,96,61,62
42,68,85,29,96,80,43
96,93,93,28,80,97,81
84,49,52,81,17,19,55
38,64,67,27,59,97,75
25,48,38,34,87,10,41
14,18,63,88,63,68,92
71,12,58,98,59,61,85
69,22,15,55,60,90,58
80,32,99,10,10,75,59
31,23,52,83,97,18,46
23,70,98,94,69,85,21
47,24,46,88,83,29,95
57,16,66,97,44,42,45
54,41,14,45,88,72,80
35,84,44,13,39,76,30
42,75,14,31,50,27,29
65,60,13,67,42,47,92
100,62,100,45,10,86,28
66,98,79,16,76,31,72
14,43,17,67,44,26,28
29,29,97,20,83,98,80
83,41,65,51,51,45,27
79,39,38,22,94,31,95
46,88,83,50,13,36,95
82,88,11,92,94,25,64
59,34,87,67,50,98,60
89,10,11,45,100,40,91
66,58,39,58,92,48,45
87,87,14,36,97,77,29
97,12,16,24,77,73,60
23,97,88,85,21,44,57
89,82,70,17,100,22,96
91,24,37,52,86,99,100
82,61,53,19,20,97,21
19,49,14,82,88,26,25
86,62,34,23,31,21,89
86,88,89,76,56,63,82
100,34,28,28,35,61,19
50,12,52,46,30,100,15
34,73,20,61,41,52,12
85,74,78,81,26,60,37
38,22,78,90,96,61,48
58,11,100,85,51,17,38
69,65,82,36,11,52,61
63,15,60,80,14,26,31
22,78,28,90,75,21,25
91,75,31,36,10,24,95
50,57,41,27,83,12,60
63,63,88,57,11,74,79
31,45,50,52,64,60,32
21,88,53,88,71,47,70
47,17,49,18,72,74,22
73,80,68,90,13,76,32
85,75,82,14,59,73,65
72,94,69,10,12,48,13
31,56,53,10,87,75,52
34,74,75,24,93,96,19
34,98,41,57,34,84,76
69,68,60,30,11,71,38
86,62,41,71,85,48,91
60,11,72,12,22,18,24
60,92,21,74,48,36,56
22,50,61,12,63,63,59
65,83,14,41,16,36,38
88,92,58,31,12,92,98
67,37,74,26,54,11,21
50,15,15,17,85,91,44
66,42,82,36,12,25,84
16,84,30,98,25,88,54
17,60,72,82,16,80,70
43,70,99,50,35,74,20
82,37,56,37,25,18,34
15,63,41,71,94,43,92
69,17,60,38,84,63,68
82,78,86,22,86,40,11
32,98,52,71,68,17,92
73,49,52,50,53,79,15
75,62,52,37,74,91,63
98,25,19,74,27,34,55
50,12,92,44,43,64,92
89,55,58,48,39,78,73
38,34,37,80,91,85,35
61,26,78,93,65,31,60
92,90,67,38,39,43,36
77,16,71,42,28,49,11
10,47,10,84,90,98,78
58,61,69,86,20,95,73
26,37,87,76,88,46,19
68,73,68,11,49,54,43
53,15,30,73,97,38,87
63,38,22,23,59,82,42
29,38,92,23,44,66,17
45,69,43,37,89,48,50
29,97,79,48,72,16,94
68,95,46,90,85,34,34
83,20,47,34,67,56,94
30,14,57,75,20,21,32
11,61,95,49,27,20,31
93,26,63,14,22,15,99
67,94,100,55,23,94,74
66,88,32,95,46,19,39
86,98,42,22,60,78,60
11,84,24,47,24,71,56
58,43,30,16,99,87,46
44,66,93,88,46,98,45
40,62,19,44,27,10,72
93,58,87,34,16,14,50
51,21,34,42,39,70,58
34,68,59,81,34,57,65
71,85,43,55,45,65,34
62,29,49,10,43,89,30
41,93,12,37,15,50,93
31,15,43,82,96,79,61
55,48,69,19,88,69,15
71,87,19,85,41,99,50
15,40,82,68,19,34,92
17,100,56,53,49,28,58
71,66,67,60,22,57,50
25,66,76,65,99,93,68
76,24,67,72,60,21,15
60,32,55,85,75,96,40
45,84,100,19,96,49,68
29,77,30,59,36,55,77
92,17,35,52,59,47,60
82,16,51,53,82,44,31
45,71,28,21,40,12,86
69,84,64,55,33,13,17
89,23,16,22,73,76,88
45,64,64,11,89,98,24
40,27,56,16,50,61,38
14,72,99,92,62,69,27
74,26,19,99,35,19,31
94,64,16,14,37,70,82
98,30,26,44,26,54,82
97,85,43,18,31,30,85
100,56,42,27,30,12,97
70,24,17,41,72,76,89
84,68,79,79,21,82,60
58,66,68,38,82,96,74
27,78,39,14,88,44,60
90,31,34,32,34,77,83
69,23,90,43,79,57,80
70,90,95,80,38,97,20
41,25,87,67,14,47,99
11,72,68,55,81,38,49
43,82,26,21,74,63,97
66,30,97,14,56,84,85
43,35,68,81,46,38,31
75,62,56,20,90,58,67
76,19,17,16,55,70,53
48,12,61,32,18,74,68
25,78,88,96,36,58,68
60,80,69,26,29,61,15
59,71,24,94,80,30,93
24,47,95,71,75,27,81
51,37,44,31,40,27,54
66,96,21,21,63,82,94
25,41,89,41,53,55,97
