-70,97,-95,63,-51
6,-61,-56,-18,74
-41,13,-83,92,9
-41,95,-85,84,-3
71,22,97,29,-68
94,-37,30,-47,86
-6,-37,-15,-71,97
-18,3,29,-32,53
3,97,39,92,-77
-37,-67,-8,-75,50
-74,-69,71,7,-14
-8,-57,15,4,44
0,67,-69,-52,-72
22,42,5,4,-56
-49,-94,0,-53,93
-6,-14,-79,70,12
-52,-99,-18,75,-19
61,-58,94,-11,57
60,3,-7,-24,91
-64,6,-34,-67,84
-76,-32,-66,1,-37
41,-96,29,-85,76
81,43,-68,-13,-94
-58,-71,-83,26,-19
-1,-19,-63,-85,-86
-25,-1,-61,-2,-95
-5,-89,-77,65,-66
-30,31,25,87,-99
85,9,98,-39,61
9,29,46,17,-91
-55,98,63,5,-70
89,96,33,93,-45
98,78,35,98,-80
-18,62,55,-97,-60
-1,-15,-87,-13,52
-34,33,76,-89,36
81,16,5,44,18
90,-79,-9,-65,-4
72,42,58,13,-90
-49,77,28,-98,46
-84,-95,-36,-83,66
93,-15,79,-98,-29
-83,-57,-85,-8,12
52,58,-81,89,25
-10,98,24,39,5
6,-12,-55,-58,12
67,69,46,-51,-31
93,55,20,43,-98
76,38,-58,-49,35
96,-16,-34,43,-18
80,69,-96,68,-11
32,-98,-63,-10,6
-25,-89,-41,0,87
78,-48,-26,40,80
87,-96,-77,-32,66
42,59,-53,62,78
88,41,2,-58,63
-33,45,92,60,-2
98,31,9,71,31
53,21,78,36,3
86,36,-11,-24,90
-3,23,45,-73,-12
-50,68,64,-88,22
60,-72,73,-54,-55
-11,-13,81,-70,-7
32,85,-74,50,88
54,54,12,21,37
65,78,-93,38,-28
57,-66,16,-32,49
-71,60,81,2,-44
-43,58,83,-94,11
49,33,-50,24,-74
35,24,-22,-91,-94
-37,-53,-71,99,9
-84,22,69,-91,-22
-80,-3,27,31,68
-89,32,17,20,-33
-79,60,81,-26,44
3,-20,-65,-64,-62
26,-70,97,-96,85
-61,15,-83,43,-31
27,-8,-39,6,-43
-22,-72,74,-71,31
96,57,11,87,25
23,-85,25,-60,-51
80,-44,72,31,-5
-81,-68,43,-9,48
-75,55,44,25,-76
-79,26,-21,13,81
76,78,-65,18,-12
-38,-4,75,-45,1
-90,-28,89,-80,-87
49,100,-6,55,-29
93,91,98,67,44
-81,58,59,54,12
-21,-89,-88,37,-37
74,-90,98,-3,22
-86,61,28,9,-72
26,20,10,-33,-19
18,49,-87,98,-84
-86,-22,-60,4,86
-90,-30,-80,69,-26
-38,70,-57,-23,81
-53,-21,84,83,-91
6,83,-17,-4,63
28,-62,-83,70,-30
8,48,13,-66,48
81,-43,-12,-55,-14
100,50,-69,-92,-5
-50,-91,-14,59,-16
-97,82,-87,24,91
-33,-52,-58,52,-23
80,-61,-25,-20,4
-26,21,-4,-46,38
14,-90,43,38,-93
-67,-60,-64,-50,-80
63,76,-54,-60,36
34,5,71,-7,56
-9,-7,-26,53,87
-32,11,-43,58,64
6,39,73,-96,-66
-62,56,21,-8,48
39,66,96,42,77
-16,99,84,97,7
-86,-34,-36,-91,85
-49,-61,61,-91,-17
-33,-77,-95,-53,-83
-76,63,8,2,-56
-7,-33,-15,-5,59
-24,38,-71,76,-78
-46,17,-47,19,63
-6,72,32,-56,-33
90,-96,28,4,-20
17,-63,-64,-60,96
25,11,-95,-40,-7
94,100,16,81,-6
-87,71,-85,82,-66
-68,-63,-72,-66,-94
-29,41,17,55,-85
-25,52,88,25,55
-6,74,54,-18,-97
14,-31,-79,95,-34
-25,76,14,-28,-94
81,-78,94,-60,60
-24,-67,-43,-94,14
-55,-21,-24,43,-63
-59,-68,-82,-76,33
100,48,80,-23,95
-51,8,48,-85,-86
-65,56,-42,60,-71
-75,-11,-6,38,69
8,-5,87,69,-92
76,0,20,-4,63
-33,40,-99,75,-1
-81,-89,57,61,48
-34,-42,-59,73,28
-18,-36,72,43,58
-24,5,60,41,-40
-70,57,-99,-17,-30
-24,-97,-86,44,-61
-40,-71,55,94,-87
81,65,-94,-63,-42
4,-78,48,-23,-19
-33,13,-16,-66,-9
-22,-71,15,-27,-86
-60,-86,-56,-58,-8
-85,23,-53,-62,-36
-35,13,-56,-33,44
-16,24,82,-84,-35
77,-53,99,-91,-18
-43,-34,88,54,-8
23,16,-76,-23,-38
-80,-12,25,-98,-90
-1,46,-99,91,14
-43,-37,63,81,-51
17,8,47,-24,-81
0,38,45,53,34
-57,1,-15,-98,-47
-49,57,90,-2,-6
84,24,-43,-73,-90
-51,-24,-44,-43,53
86,31,-75,-64,56
-7,29,-53,62,80
75,-64,78,-73,36
73,13,-22,55,-21
60,-97,33,-20,-49
1,-29,-15,-19,66
90,31,73,-36,-5
-78,-61,54,-60,-35
79,46,10,-61,1
-55,-61,1,77,79
91,-17,-93,79,20
-83,-2,-18,-84,6
-83,-4,-29,43,93
-12,-38,10,1,53
-33,-72,33,59,63
-25,-48,65,-13,-53
14,67,99,10,-44
26,-76,-60,-59,-61
-80,30,-26,-90,30
-94,-53,9,2,-34
-22,37,-91,11,-66
-41,-4,15,91,-47
10,47,47,-64,-84
-93,90,3,-19,40
22,74,92,-49,-56
51,-72,-10,-52,-3
87,84,26,92,-8
-27,-30,59,3,-46
49,-27,-92,55,-12
-44,-44,-91,-94,-46
73,22,-36,89,51
88,74,-68,78,-99
-99,-2,80,-8,-83
-49,-61,41,-6,-82
92,56,49,71,-65
-26,82,-53,82,61
81,71,-5,25,28
-48,28,-10,6,-90
3,49,70,-70,-9
66,45,87,-29,-8
-12,67,19,97,-16
10,7,74,97,54
78,8,-23,-97,84
66,81,-23,2,-2
20,6,-65,-30,77
36,82,-17,68,12
34,5,44,-80,51
-39,65,88,97,-52
79,-15,-90,-26,-89
85,-52,-92,-25,-92
-32,-45,28,-31,-77
60,10,-96,64,18
-45,-29,-90,54,82
-75,28,32,-7,-69
87,-99,28,55,-1
-89,39,22,-16,-68
75,-16,-38,-59,-61
-54,45,-12,-69,-38
-10,34,81,-71,-41
-2,21,-52,70,34
-49,99,-84,-64,45
86,68,77,13,-95
87,-24,-13,-87,2
-77,55,54,21,77
89,79,86,98,11
55,39,-44,-1,-22
-18,-87,-57,28,-10
96,-25,20,-43,14
66,15,67,-39,-4
-68,-90,54,-44,-28
-51,88,43,30,73
74,12,36,2,-30
62,70,-29,-61,-40
8,39,62,32,-75
-37,-50,-21,-82,-57
-63,-11,-54,-55,-87
93,9,63,-77,16
1,-42,9,81,84
80,2,-83,-23,9
-1,94,81,92,-85
31,-28,-80,90,20
-59,-85,83,-25,-17
-95,-75,73,47,11
70,-62,-99,80,71
-4,70,-85,6,-72
76,71,50,-6,-28
76,58,-9,-23,61
-2,-89,-38,-97,46
-84,-82,73,-41,-76
-94,-51,-6,89,-72
7,5,-38,73,16
-88,49,34,-63,3
-74,-5,-54,15,-51
-6,-2,-69,-88,66
91,10,73,-20,10
81,3,-19,78,-41
-28,56,95,-60,32
-54,-36,2,75,-87
50,-84,-57,69,-80
-36,-58,20,51,-22
91,-23,-4,17,71
47,-6,-1,96,95
-4,-83,69,-56,-43
86,-97,-65,63,59
-83,-20,20,-30,-67
-40,-72,-72,49,-7
90,-56,-44,53,-97
59,-17,8,14,-32
30,-69,88,2,97
-72,12,-78,66,39
14,-13,-43,21,95
92,-85,80,-53,76
-55,8,-49,94,5
60,81,-75,12,65
-9,52,-6,-34,11
-50,-5,2,93,-5
25,16,-98,-15,-67
-59,-70,1,-85,-59
-32,-74,-7,-68,42
-52,8,43,20,-75
37,52,-12,-68,69
32,-38,0,-74,0
34,8,8,-17,39
74,-30,-59,-86,-90
-90,87,82,61,7
-92,81,27,-23,59
21,-81,-45,-2,62
99,-3,-56,26,84
-2,45,-91,73,-25
3,94,39,-49,-16
-93,-4,-76,22,39
94,-94,-55,62,69
20,46,51,-22,48
32,-96,-52,72,86
-99,-23,-46,-9,41
7,56,24,22,-67
-11,-60,84,44,-86
82,-89,-40,-19,-27
96,57,-40,-87,-34
100,-93,-93,-87,31
11,57,63,-28,39
-57,-23,-11,95,-80
8,76,-70,93,-22
82,62,-57,42,-91
-62,22,-32,-93,-60
-76,11,76,40,45
-58,-20,50,37,-98
54,16,88,79,26
33,21,-81,-29,34
63,2,79,46,19
-64,18,94,36,-73
90,80,-26,-60,22
-85,-59,84,70,27
-78,24,23,-16,62
-80,60,55,-63,-55
-14,95,53,-22,21
12,-86,-17,16,-13
-53,-83,-38,-75,74
-62,71,-28,14,66
-63,-25,61,-49,50
70,65,-42,74,-99
-46,-18,-16,-82,-3
-77,-96,-32,-85,80
-10,32,-29,19,29
-34,-7,-56,88,78
19,75,-1,75,99
-6,35,-11,-49,95
20,-79,-33,33,-86
74,-61,-73,-12,35
26,68,74,85,-21
99,-36,33,40,27
-9,9,39,84,-42
-69,-66,-69,-47,96
-48,77,67,-53,97
-84,-52,-68,0,-74
-17,-30,-9,-9,-91
-38,82,-59,62,45
-32,-67,69,-82,-13
-38,91,-59,-90,-55
39,4,-91,-30,-70
93,-17,-73,50,-66
-21,-53,23,16,-98
30,-6,-92,-26,18
6,12,43,70,73
-41,-29,-58,-75,-49
0,5,-93,-11,-5
78,28,48,-99,99
87,-44,-47,20,20
88,84,-27,-69,80
70,-7,69,-40,60
-83,98,-29,16,71
-44,100,71,81,62
18,75,-27,21,32
20,-36,12,24,-44
-76,92,78,65,37
-25,-73,-96,-33,-16
44,87,-51,-88,-79
55,39,-21,50,-27
0,-10,-22,-34,76
-9,-43,-35,-20,-22
-79,33,25,66,-11
-62,-22,19,-23,-89
70,-42,59,-36,-87
32,86,69,38,67
1,-54,-3,-45,43
-24,-5,-9,60,21
44,41,-11,30,74
-15,34,68,-57,-59
78,-44,85,-69,5
-68,13,18,-39,52
-97,-83,-71,10,34
-86,-76,-17,-71,21
37,39,6,-37,-1
-20,-27,-35,49,40
-25,2,74,-48,16
-14,-65,62,-14,-89
-46,14,83,52,-24
19,76,44,-9,50
-21,10,15,-2,-60
-23,50,66,94,69
-48,-40,34,26,4
88,-57,70,-59,27
27,78,-42,90,-57
33,89,-11,-91,92
-59,87,-2,55,17
-85,-96,-20,-48,55
97,35,-22,-47,-46
37,84,0,32,-5
-2,-55,-17,-44,-64
54,-56,53,32,-15
-59,45,-84,-35,-15
-45,-19,-99,8,-78
65,-1,-99,-99,-18
-43,18,-13,7,-9
-65,-31,65,41,-82
42,-14,-89,84,-47
81,58,70,67,17
-47,100,-13,-94,-13
-78,5,-49,77,-35
43,88,-35,-49,-5
-71,-61,-86,23,-7
34,-18,54,4,9
36,10,56,-86,14
-85,-61,-53,-60,-88
95,-78,-54,63,-50
78,44,-95,-17,-10
84,-38,-50,70,52
95,-32,-97,16,-42
-6,-93,-93,-77,-86
89,52,67,-37,-39
73,2,-11,-29,77
-30,89,84,-30,45
9,-38,13,47,-12
95,5,12,-66,51
11,30,47,-74,-62
29,-4,-81,27,-95
-63,30,-34,73,-44
-39,16,96,-20,49
58,48,-63,28,82
-96,32,-94,-16,77
-65,-79,-60,81,-20
-47,-98,93,-14,22
16,76,-38,-66,-50
79,10,-98,85,-55
15,88,-41,-47,-34
33,-1,-61,24,21
-50,-27,-51,37,84
38,-46,-73,35,-23
10,-8,86,-42,-18
-69,59,49,39,-82
92,-12,-42,-78,18
-50,54,-53,-96,-77
-77,57,73,36,56
-87,95,-39,78,-12
-89,-56,0,-94,38
63,60,29,-10,63
84,-60,-74,13,7
-61,-10,79,55,61
33,37,84,15,-64
0,2,-36,51,12
-42,-8,-90,-64,-16
-25,48,11,9,-26
-46,3,-53,-56,-87
1,-65,-86,-98,-67
100,-7,86,32,25
-11,46,-55,7,-74
-83,97,12,36,58
-98,-20,-26,24,26
91,39,65,13,34
-43,55,62,43,79
-74,-39,14,23,43
54,-97,12,-56,-70
-8,44,44,94,47
-44,-82,-3,96,-31
-79,62,69,97,-78
21,-69,-17,-68,78
-30,-28,85,-94,-37
50,51,54,90,97
-34,35,57,22,-29
40,54,96,92,72
90,54,51,89,60
-37,-84,43,-10,-70
29,-34,-18,78,73
-95,25,-4,-80,19
84,-34,-64,-84,-31
82,-96,59,-95,23
-82,85,-35,-62,-32
-17,-81,-89,59,55
39,-51,57,-33,61
-82,74,-84,62,52
92,63,-91,90,16
-88,55,-59,50,-5
65,-23,-87,-19,77
64,-51,-82,-26,32
53,-54,-16,-70,-40
46,-10,41,96,-98
73,-76,47,-4,84
39,75,94,-73,92
74,-75,67,-66,1
8,19,77,43,-82
-9,-97,-80,87,-47
-70,-56,86,81,-58
93,11,1,-61,-9
-80,-93,13,86,-62
82,-52,72,16,-76
7,-10,-62,71,-14
-30,60,76,70,-55
-88,-86,-97,36,15
73,32,2,-10,46
44,-16,-74,56,-1
72,-34,-16,60,-66
-96,12,55,-59,-77
77,19,-45,37,87
-13,-42,-70,-86,-43
-14,-59,31,83,-87
96,-20,10,25,-6
79,-2,-50,77,-13
16,-34,88,-60,-98
83,-71,-38,-11,-24
-99,-15,20,9,3
99,90,-90,93,-66
26,49,52,94,-36
-10,-29,7,-85,86
76,-92,-32,-13,37
-85,32,-88,-42,-22
14,-75,73,5,59
-51,49,29,-2,-20
73,20,48,-62,23
41,91,5,18,90
-82,77,89,72,33
-58,-24,59,-38,16
-89,17,44,100,29
10,0,53,41,-19
55,28,-70,-71,-63
-82,-91,-48,-55,-26
-20,83,-33,64,23
-54,31,-67,53,-98
59,89,21,29,77
36,-84,2,-53,-21
100,26,-47,-92,63
-36,70,-69,-23,60
35,86,-31,-73,80
26,13,61,-99,81
-13,9,-97,89,73
49,-79,82,-78,-52
-52,85,67,34,-48
-85,99,-43,-90,-53
26,10,82,-41,61
-58,-60,22,27,-41
61,83,69,20,-24
7,2,-27,20,62
-21,32,88,14,-61
-83,22,6,88,-14
-71,87,-45,-62,79
-22,-56,56,52,10
-51,-27,-14,35,90
-25,69,-32,39,30
74,19,24,-88,17
54,-27,-14,33,90
-88,33,-39,50,83
-62,83,-48,10,53
91,54,67,22,73
7,45,-8,86,-62
17,-64,75,-82,-78
94,38,-62,-44,-95
-40,40,-16,88,71
74,31,5,-90,73
-66,-81,-9,-42,94
24,83,-58,-56,20
-13,-15,-66,-26,-76
10,-75,-85,-3,-32
75,-65,81,96,74
-98,98,78,42,6
-27,-3,-88,9,47
-88,8,-38,-60,80
50,35,-33,52,48
59,11,-2,7,11
70,79,-21,-71,35
100,-39,-88,-43,54
-28,-62,15,-33,-61
84,-59,90,93,78
-66,26,-43,-25,-28
-97,-74,4,16,-48
78,12,60,-29,-14
-54,15,-54,37,21
-60,7,-26,-78,-34
-32,83,-38,-84,-38
-27,17,52,40,60
-9,-33,52,-34,39
-89,72,3,-76,-92
-90,-96,-18,46,87
-97,-1,64,30,-22
96,-31,-6,37,83
15,-87,52,21,21
40,29,52,20,-94
37,-96,-10,9,18
74,35,-57,-65,-74
60,17,85,43,-77
57,26,68,30,-13
29,-43,57,-77,-7
21,69,40,-68,3
48,29,-37,70,20
31,-29,77,-63,72
1,26,45,35,45
33,-2,-37,-41,75
-35,-3,-11,29,58
-12,-42,-65,52,-12
-88,68,-70,74,42
-21,-49,-57,-29,57
-19,21,-64,47,65
53,-62,-94,-53,-34
-62,15,-8,57,-7
-26,20,-50,-89,89
-75,-20,-84,65,32
39,-20,3,-72,-43
-77,-85,-29,52,80
-52,87,43,93,37
78,66,71,86,-24
-24,100,9,-90,-74
84,73,41,-3,83
-65,47,18,-84,-45
17,-76,-66,96,53
12,62,70,-86,86
-74,6,-94,75,41
32,-2,72,75,-58
72,-89,88,15,-56
96,-67,-99,-81,55
49,97,50,0,-47
-82,90,89,-95,-5
-27,-29,-90,84,64
-71,94,-20,38,-5
14,-43,-35,-62,61
-69,-77,-76,-51,47
-28,67,-77,98,66
-84,-10,-7,-44,31
51,-43,-84,-8,55
31,26,11,85,-2
-98,99,44,-6,-82
42,-27,-65,-80,-23
8,-80,-58,-65,-84
-3,43,-85,53,29
19,89,41,47,34
0,3,1,-36,45
-89,-77,-39,79,-94
99,8,-68,98,-29
57,-35,92,-1,96
-38,42,-21,15,-87
77,80,46,57,-88
-87,-17,-60,-24,-66
85,-86,-50,-80,43
-57,-65,-96,15,-43
-70,40,-80,-23,-29
-65,47,59,-88,-12
-65,-62,58,-13,-67
26,-51,4,54,84
51,21,6,53,25
14,9,3,-1,52
-14,53,9,1,10
-24,77,28,45,99
92,40,27,37,3
43,44,-3,-58,45
-92,25,1,60,-70
-74,-93,35,-33,41
-98,-49,-38,-40,-43
-2,55,-91,-47,-64
86,-66,-91,-81,86
43,26,-44,45,37
23,-72,-66,74,-62
-22,80,-40,-87,72
-34,7,-49,-60,-73
88,1,-97,-15,88
53,-12,32,20,22
97,32,84,-88,-70
-62,-42,67,25,-63
13,-16,-66,-46,-26
66,5,-65,-4,-29
80,-16,-57,23,94
-80,22,-95,85,100
27,90,-5,-20,-12
80,67,100,79,99
-37,-68,53,-2,29
-45,90,86,-69,45
98,-52,-82,30,25
90,96,43,91,-8
71,-76,-56,-67,-89
74,-3,-38,-32,-47
82,-17,2,-40,79
-20,66,-54,-64,-87
91,-87,-54,-76,39
-72,44,-7,-90,62
-75,-4,31,-57,-46
-38,-33,15,0,-57
-89,89,-60,-54,-95
66,11,45,27,66
95,60,61,24,-79
-12,56,12,59,34
94,-97,19,58,-35
-45,97,31,-51,-41
-76,27,-57,-70,37
-30,87,39,36,71
82,55,-56,46,-70
-57,-62,-68,97,61
-91,49,51,-43,82
83,38,-69,-66,4
70,-25,-88,-73,-64
-66,84,-90,-31,-35
-31,-67,94,62,-23
36,38,-97,-51,17
-48,61,-14,-14,-81
-73,-20,-52,-88,-76
25,12,-71,32,-60
-68,-57,74,67,13
-90,23,55,82,-49
-35,-43,-69,-41,30
44,-56,-40,-31,-20
59,-56,-44,-80,20
-30,-17,-10,20,-24
60,-45,-9,30,74
-94,73,-10,76,-12
96,-64,75,-36,-32
-52,5,-78,-71,-57
83,69,6,64,-1
-85,-1,79,45,9
-55,34,22,-41,-69
5,96,46,-81,55
-91,19,-51,10,54
50,55,-92,-72,43
-13,-37,60,98,-61
-38,73,10,50,-86
-67,-79,9,2,-96
46,-47,19,-20,66
-34,-36,-63,-35,20
-19,-5,84,53,15
57,-50,-53,-7,-61
60,-76,-34,82,-83
21,-92,-39,-98,-40
70,-66,-12,-57,3
-77,33,12,14,-13
64,84,82,0,-69
-89,-3,7,-62,82
29,-12,-53,-39,-63
39,-5,26,-33,-65
-86,-62,-38,-63,-93
-52,-94,-54,76,89
42,-71,53,-6,34
64,55,-59,87,-53
-50,-39,-76,40,74
-32,11,99,-84,-47
-40,42,-52,-2,-51
-96,-49,-50,-6,75
-65,-26,4,72,90
-66,-71,-67,80,-89
29,43,44,95,-22
-73,-35,30,70,96
46,-34,39,63,-12
-13,73,-23,-60,-20
-39,20,18,31,37
42,76,-65,59,-92
-64,64,-97,-25,82
24,95,19,-60,20
7,80,-61,25,-88
-73,82,54,78,86
-73,68,-45,31,-85
-45,6,-41,54,83
72,40,38,59,51
-69,6,24,-3,-53
1,-33,-98,-71,55
-81,94,26,1,15
-75,-10,-49,-77,-5
37,99,-1,79,73
37,-61,32,75,-88
78,94,-5,-5,-1
71,7,-93,39,29
-62,-34,81,-17,13
-52,-11,-92,94,16
-82,24,7,-13,-25
87,71,30,20,-5
-20,64,44,-59,68
90,39,57,-73,59
21,-27,-53,43,-95
-78,-74,0,2,63
15,14,36,-75,68
88,94,-83,24,40
-17,79,-41,-55,63
-15,82,-78,17,-11
93,-27,10,-14,-29
61,13,-50,-96,-62
19,-32,37,-57,-80
-25,29,-35,8,32
-60,-14,70,-82,74
-64,-53,66,-16,57
73,-85,-42,66,-18
36,-12,-3,35,-89
15,20,33,-94,23
42,59,3,86,-82
-7,-99,87,30,-61
-51,-96,98,63,-34
98,-70,-86,40,8
55,-63,-44,-64,-48
15,-16,-76,79,-44
48,-60,0,-12,1
-53,73,11,-70,66
2,-43,84,-83,93
61,-15,45,-34,-88
86,-88,4,42,-83
-33,-23,10,-86,54
-48,25,21,-89,-68
59,48,44,79,68
55,39,-81,-40,55
41,76,47,70,-92
74,-36,-37,-18,68
-34,-27,72,-79,-82
88,-46,40,-62,79
65,-16,4,14,-47
0,-70,15,20,34
90,55,-69,-72,-8
-15,-22,11,-34,52
97,-98,1,87,5
-60,-15,-10,78,57
96,-9,87,-18,-76
-77,12,81,89,77
15,49,88,-25,95
-17,88,-72,-88,-9
66,45,-92,-96,22
-10,67,-77,58,-15
10,-59,46,-67,46
-86,57,24,-42,0
74,22,-34,25,-5
-75,-78,-12,-17,93
-34,80,-85,-55,-29
27,87,79,98,29
18,18,-57,25,79
-69,45,2,19,-85
-17,10,100,13,-64
-32,7,83,-38,40
61,-26,88,83,-2
-25,-18,-86,25,-40
-17,42,-72,68,-78
-71,77,-82,47,25
76,72,-53,25,67
-82,-18,-51,86,0
12,53,5,90,-19
-86,-35,-73,100,97
23,-35,-33,23,85
100,79,28,56,94
44,59,-84,-87,-85
-56,-19,80,95,71
-17,-85,27,49,-86
-76,96,-51,28,47
-58,-7,29,-86,-86
71,-38,-24,65,-53
-90,-87,-89,-85,-81
36,100,91,-48,40
0,-76,-54,-67,-42
-89,35,-58,20,25
-39,11,-6,7,98
-72,-86,-87,28,0
-84,9,-4,-13,-55
-58,-47,-4,-50,32
-64,91,82,-46,-20
-57,-63,-98,-8,-62
-61,-85,82,-48,-59
-58,-65,-45,-31,-16
59,41,34,-10,-28
77,-23,18,-97,-83
91,70,42,-66,-56
-46,-15,-81,-34,86
39,61,99,-54,-31
-26,14,93,-57,-51
6,-98,-35,88,81
-66,-56,76,-13,-69
80,-5,32,21,-84
-54,25,-67,-17,-16
-62,-97,71,-67,-13
18,18,79,11,22
19,54,-31,-65,-90
53,26,-76,46,92
-2,-5,94,-88,-62
29,0,-96,82,79
-95,-16,-65,75,-12
-1,6,-92,16,-79
-58,-71,74,25,39
49,67,-82,-22,19
55,-24,30,-72,58
-5,-52,-52,-58,38
37,-24,27,73,-73
-89,59,60,1,53
-33,88,-44,44,-46
71,34,-26,-32,82
6,61,-25,-35,-83
-68,-44,-86,-45,-61
-84,-78,88,-32,-4
49,-11,30,-68,-47
21,-2,-69,22,-19
-4,-45,-71,64,-58
54,-34,87,-39,89
-87,1,-50,-3,-53
2,-32,-27,7,-99
98,-79,-2,38,-7
81,-15,-26,50,-33
-51,-37,37,62,-35
38,0,78,1,44
96,-79,85,-97,-23
-52,66,99,83,-59
-80,38,-69,-76,51
6,-36,-33,-36,38
-42,-95,-76,-62,77
-11,-54,-68,86,-78
8,-86,-37,12,-20
-78,-63,65,-19,98
-90,27,-77,-79,-57
49,-97,-10,86,71
63,-53,81,71,100
-82,29,76,57,-3
52,-43,-34,-79,81
-27,73,-12,-86,100
-24,-87,55,2,-12
59,-60,-83,16,86
57,39,-59,-88,-26
-91,-34,-93,-77,43
62,-26,-2,96,0
-47,8,99,41,-57
13,-44,2,26,19
10,-80,-42,39,92
-70,97,7,-57,23
1,92,-12,-90,-20
-32,-72,21,92,88
-58,9,3,26,21
-48,-79,41,41,71
-73,-1,32,-38,-48
-83,29,81,-47,-51
-95,63,30,-26,11
-99,-28,-25,-68,20
9,94,54,74,82
90,-9,96,69,99
-8,0,-53,-82,-87
-13,11,-65,9,59
-3,-23,22,91,-27
-9,5,-14,-41,-17
30,66,74,-61,-20
-99,-63,-49,54,-23
-99,-73,30,-73,-44
-10,49,-22,30,57
-97,-2,100,37,9
91,54,-89,26,54
23,48,-3,48,65
-44,49,0,-66,19
-85,93,52,76,-90
-12,-84,88,1,-23
-37,-80,-64,86,-70
31,16,61,21,57
28,-57,84,-7,-41
60,56,21,18,14
12,-63,-9,-33,-58
-18,51,83,-46,12
46,-35,92,-97,12
70,92,-91,-50,-28
16,56,30,-97,41
-85,22,-22,-74,87
42,-39,13,65,99
-87,-89,-54,-22,13
51,-56,95,17,-91
-96,73,-23,99,-87
81,-35,-69,49,-38
18,-7,-23,-90,54
30,-98,52,27,-30
19,-1,98,-7,-39
80,56,-34,9,18
34,-62,-48,33,72
-57,26,50,88,43
72,5,-25,-44,-26
-71,94,75,-72,-91
-64,33,-24,-49,29
51,1,-5,-24,-47
44,95,62,-69,69
-71,-77,52,67,-40
-47,-1,-23,0,3
95,12,22,7,-40
6,-7,-28,65,-61
91,47,-73,-3,64
-37,91,36,-62,49
-42,-38,55,60,-53
63,40,-81,-7,-26
-20,89,42,66,59
97,91,74,-51,45
-78,-90,33,28,33
73,-21,38,73,40
47,-24,9,-44,88
85,-12,-88,80,-43
1,24,-82,13,-61
19,59,-12,30,12
0,-60,-97,94,-81
-94,-65,-11,-32,79
-56,-79,-66,-6,31
53,-39,36,-46,-4
-27,-49,17,-5,-88
-74,-93,-28,-84,82
62,13,8,14,78
84,91,80,-73,-55
59,28,-62,-47,-15
-15,52,90,17,78
70,62,42,13,43
-1,96,76,94,3
57,-15,11,-79,-47
-38,24,-8,35,-59
61,4,100,76,15
-67,-75,73,-7,-24
-92,12,76,9,-28
-69,-64,71,71,-59
24,-67,-56,12,88
6,64,8,-71,99
-73,88,32,-50,-68
75,-61,-27,50,64
0,-71,-17,61,-5
-82,7,43,-66,-95
-67,-61,-18,78,46
59,-55,78,-27,0
-75,-96,-64,-22,22
-1,-44,-47,12,14
74,-79,61,59,15
72,-37,90,-43,-18
0,51,-61,100,-8
19,93,27,73,-56
-62,12,31,-43,40
-35,-24,-71,-52,-93
0,-94,-4,70,-80
29,31,-10,71,-48
93,0,69,-8,69
30,-63,-19,44,-84
-30,83,54,59,84
17,-13,28,14,-9
51,-21,21,-40,10
-44,-66,58,-53,60
16,30,-53,-47,36
45,-45,69,58,28
59,69,18,-41,-13
48,-65,-19,-47,25
39,96,99,10,-42
41,10,-55,96,-97
100,-13,-32,15,-45
39,85,6,-9,-67
39,-56,-43,-62,12
-56,73,68,6,0
-53,-37,-33,-29,-16
42,-28,34,-43,75
60,3,-49,59,20
17,-58,-29,-16,-79
-66,-1,-33,52,89
92,-24,-63,85,-80
-27,-22,-66,79,74
-98,-44,76,87,-58
-37,39,-83,-52,-49
75,-65,-5,-43,12
-37,-76,64,4,0
-4,22,77,-25,55
52,70,-14,-1,9
-37,-63,4,-75,71
-3,-57,-6,90,21
94,-6,40,-20,-89
88,13,-63,-15,-77
85,47,74,-47,-56
8,66,36,-40,-3
-58,-41,-97,-2,-73
50,-96,-5,78,55
-37,48,51,-67,16
85,-22,-27,-89,63
-98,94,50,91,64
9,5,57,-2,59
76,48,-25,100,47
55,-30,73,-38,-8
-61,-2,-14,-83,0
-45,63,-95,-37,50
-42,-40,48,-41,-75
-43,-1,-67,-90,-35
-63,-31,70,-90,-48
-67,-72,-7,-17,-90
88,97,100,-97,-57
-44,0,-61,-61,30
79,27,-10,24,-50
4,42,38,-20,93
-21,-9,-61,-44,-54
4,4,37,-32,-89
-72,95,66,15,-58
10,47,38,34,50
10,89,59,65,-24
81,-66,49,61,28
45,-5,-90,25,-58
55,33,75,-30,33
94,0,5,-97,80
-74,82,-10,8,36
-33,-90,27,-16,97
-66,56,-41,-38,-64
6,35,-99,-34,-61
78,-21,50,-59,-42
-62,68,-5,-88,-26
30,59,55,-30,16
13,15,-13,-47,11
-45,25,-43,-2,-65
61,25,45,4,27
-82,-23,-17,-61,-81
28,-96,38,18,-15
-92,42,48,31,35
76,81,-26,-3,17
99,7,2,21,9
28,7,30,74,-35
66,30,-37,75,-59
66,82,-82,-11,39
-96,-86,55,-67,-54
-79,-79,8,-46,-41
-25,82,7,-53,77
88,80,25,51,-67
-41,74,27,6,44
0,-50,-55,62,10
-59,1,43,25,-81
26,56,34,-10,-65
54,-90,-20,-53,18
15,-93,29,100,55
-62,-24,-33,43,55
11,-76,-53,100,-21
14,24,-28,-95,71
